family,target,feature,mean_abs_shap,mean_shap,feature_shap_spearman,rank
joint_rf,SWB_pp,Inhibition,0.0003263749468938,1.101308604044115e-05,0.5323356597780063,81
joint_rf,SWB_pp,Inclusive,0.0002102773070954,1.3880821819002748e-05,-0.0110713534362927,105
joint_rf,SWB_pp,Exclusive,0.0001895008393097,-2.3021478609710487e-05,0.0228195953072346,110
joint_rf,SWB_pp,Percept,0.0005393141389608,6.796580409765451e-05,-0.6361139106238047,50
joint_rf,SWB_pp,See,0.0008874133769156,-3.605737219931944e-05,0.4516029408449336,34
joint_rf,SWB_pp,Hear,0.0005830276706206,5.4309644525983614e-05,-0.5837467351799871,47
joint_rf,SWB_pp,Feel,0.0004514484617293,-3.420615907574096e-05,-0.8290383868450171,61
joint_rf,SWB_pp,Bio,0.0010698849271213,-5.452532220394872e-05,-0.8641506385646878,22
joint_rf,SWB_pp,Body,0.0010235991220254,-2.207947220303812e-05,-0.953244704840723,26
joint_rf,SWB_pp,Health,0.0004951323326155,5.162002041201922e-05,0.0116310441983606,57
joint_rf,SWB_pp,Sexual,0.0044880438222663,8.423352572000017e-05,-0.7481440432080996,1
joint_rf,SWB_pp,Ingest,0.000326628241923,-3.800305156210612e-05,0.0239319556312503,78
joint_rf,SWB_pp,Relative,0.0004220038880652,-1.106006940014909e-05,0.5760588815314416,66
joint_rf,SWB_pp,Motion,0.0002445570369676,6.771227970887114e-06,0.6836928553224636,99
joint_rf,SWB_pp,Space,0.0007012670521264,0.0001059909476279,0.8074569480925914,41
joint_rf,SWB_pp,Time,0.0006226031695287,-3.1274274985873806e-05,0.5216732604602339,46
joint_rf,SWB_pp,Work,0.000231741479939,2.3011021813850477e-05,-0.0034762705313306,100
joint_rf,SWB_pp,Achieve,0.0012239353311298,3.7260503733358232e-06,0.6108152958593102,18
joint_rf,SWB_pp,Leisure,0.0009475030479646,-6.132089317452957e-05,-0.8194616092603217,29
joint_rf,SWB_pp,Home,0.0005247091158014,1.2612461745086305e-05,0.2826940288543036,53
joint_rf,SWB_pp,Money,0.0002838681665291,2.8085336052404934e-05,-0.4028698787731953,93
joint_rf,SWB_pp,Religion,0.0005829075670544,2.335928023427721e-05,0.8553130893082017,48
joint_rf,SWB_pp,Death,0.0006750721739096,6.027871960813292e-05,-0.0579562385186946,43
joint_rf,SWB_pp,Assent,0.0004178562905733,-1.994989932888504e-05,0.6310439432038406,67
joint_rf,SWB_pp,Nonfl,0.0003922103135009,-6.49801870224721e-05,0.4967396372202441,68
joint_rf,SWB_pp,Filler,0.0002883891931264,-2.099248349003747e-05,-0.4165544443971425,91
joint_rf,SWB_pp,Psychology,0.000530106034246,3.36273838321265e-05,-0.3019431108148413,52
joint_rf,SWB_pp,Love,0.0013500114299484,7.604512141419886e-06,-0.8916700192206654,15
joint_rf,SWB_pp,tPast,0.0003065789293827,6.042158296857741e-07,-0.5971867799822138,87
joint_rf,SWB_pp,tNow,0.0015904161259504,7.040133503904416e-05,0.6838818555851334,10
joint_rf,SWB_pp,tFuture,0.0015560146016324,2.1835983553961413e-05,0.9247745540120744,11
joint_rf,SWB_pp,Period,0.0013647046975099,-5.133336345476786e-05,-0.662476051657156,14
joint_rf,SWB_pp,Comma,0.00069020415552,-2.333396598991229e-05,-0.8544117747932959,42
joint_rf,SWB_pp,Colon,0.0010675561632068,0.0001225571500462,-0.8608267196854352,23
joint_rf,SWB_pp,SemiC,0.000868118467068,-3.365758387807077e-05,-0.930396881711777,36
joint_rf,SWB_pp,QMark,0.0008876237121527,-1.822546696597637e-06,0.183154132924121,33
joint_rf,SWB_pp,Exclam,0.0003700423365684,9.890720369952238e-06,-0.2554332972275047,70
joint_rf,SWB_pp,Dash,0.000288075204975,-5.525679097852401e-05,0.4610562285919596,92
joint_rf,SWB_pp,Quote,0.0015005431498162,-0.0001179832718145,-0.940677143723534,12
joint_rf,SWB_pp,Apostrophe,0.0010585619074158,-8.932762815545314e-05,-0.3638721045455661,24
joint_rf,SWB_pp,Parenth,0.0002762962992052,-1.7158966947320513e-05,0.0835991973190541,94
joint_rf,SWB_pp,OtherP,0.0002570077259656,-4.24258868171739e-05,-0.562967165063242,96
joint_rf,SWB_pp,A,0.0002635287444246,-1.3124496264069698e-05,-0.7635801002913442,95
joint_rf,SWB_pp,B,0.000326508329252,-3.3814508305705387e-05,-0.3404450089632808,80
joint_rf,SWB_pp,C1,0.0010078083102172,-6.318875339593503e-05,-0.7929090521964213,27
joint_rf,SWB_pp,C2,0.001690174663177,-7.600802255971334e-05,-0.8160799240123058,8
joint_rf,SWB_pp,C3,0.0009367633572876,3.2819005733887505e-05,-0.4853102825616719,31
joint_rf,SWB_pp,C4,0.0012582844727038,7.777500740266182e-05,-0.3002352658709923,17
joint_rf,SWB_pp,C5,0.0004936969642328,3.0872832723706334e-05,-0.6463816112056984,58
joint_rf,SWB_pp,C6,0.0005457746584184,4.890370730320297e-05,-0.5602373275412362,49
joint_rf,SWB_pp,C7,0.0003412011428406,-3.85008302833148e-05,0.4337746012618361,73
joint_rf,SWB_pp,C8,0.0011590960794036,1.1702972466690688e-05,-0.8854054259114953,20
joint_rf,SWB_pp,C9,0.0005206990825838,7.223023346448308e-05,-0.3942413075100576,54
joint_rf,SWB_pp,C10,0.0020397494664001,-0.0001261797257202,-0.7016174227178849,6
joint_rf,SWB_pp,D,0.0025748981628396,-0.0001110125778269,0.896318783962383,4
joint_rf,SWB_pp,Happy,0.0008023667721319,-6.45944154632594e-05,0.9404288907221684,38
joint_rf,SWB_pp,Sad,0.0009125868283366,2.4216022023592304e-05,-0.9102305786236564,32
joint_rf,SWB_pp,Angery,0.0022739157669,-2.6374446783067095e-05,-0.7862761600021642,5
joint_rf,SWB_pp,Fear,0.0010425427733396,5.512851559414243e-05,-0.826356411756685,25
joint_rf,SWB_pp,Hate,0.0016261156779563,5.41977582256591e-05,-0.9294320028216636,9
joint_rf,SWB_avg,AGENCY,0.0004071850706737,1.5004604451223396e-06,-0.4627056771102876,89
joint_rf,SWB_avg,COMM,0.0004655877222376,1.9999061492078068e-05,0.5072696429109366,83
joint_rf,SWB_avg,HarmVirtue,0.0024870647047428,1.0046368115739764e-05,0.6373061116292223,10
joint_rf,SWB_avg,HarmVice,0.0009419743577233,-1.2889345475288316e-06,-0.5760346077231004,48
joint_rf,SWB_avg,FairnessVirtue,0.000303217643752,4.6439224341494235e-05,-0.1881539949121691,108
joint_rf,SWB_avg,FairnessVice,0.0004698921646116,1.75097114853196e-05,-0.2893310347152923,82
joint_rf,SWB_avg,IngroupVirtue,0.0003446900139756,-5.6706305905616954e-05,0.2717909873597846,100
joint_rf,SWB_avg,IngroupVice,0.0011047423793994,-6.442877296800745e-05,-0.8257581040996291,39
joint_rf,SWB_avg,AuthorityVirtue,0.0014100523480822,0.0001973901895127,0.8060115157296673,25
joint_rf,SWB_avg,AuthorityVice,0.0008732181795718,3.2961800181510595e-05,-0.6831152636552211,52
joint_rf,SWB_avg,PurityVirtue,0.001065110201415,3.115687771231941e-05,-0.4283694589731756,41
joint_rf,SWB_avg,PurityVice,0.0004230376196296,-6.616012558081749e-05,0.0015744306598012,87
joint_rf,SWB_avg,MoralityGeneral,0.0007521169630247,0.0001422999252901,0.3747628413387029,56
joint_rf,SWB_avg,ind,0.0013282423237371,1.237799420850051e-05,-0.6865664529791338,30
joint_rf,SWB_avg,col,0.0007268944941303,1.1936840667030184e-05,0.2466035165668687,58
joint_rf,SWB_avg,Funct,0.0002957883211567,-3.082797028193759e-05,0.682169116760268,112
joint_rf,SWB_avg,Pronoun,0.0006073665894081,-6.146155952040237e-06,-0.8324946142395101,68
joint_rf,SWB_avg,PPron,0.0003858964523373,9.22614722541188e-06,-0.3420069499402991,93
joint_rf,SWB_avg,I,0.0013070003222652,0.0001763895534074,-0.8373929038724456,31
joint_rf,SWB_avg,We,0.0056128552249823,0.0002763401847621,0.8991870961863663,2
joint_rf,SWB_avg,You,0.0004977162091903,-4.341421842187864e-05,-0.079649875724964,76
joint_rf,SWB_avg,SheHe,0.0021360886775443,7.477905813887845e-05,-0.9164836068000578,13
joint_rf,SWB_avg,They,0.0005835462560478,-0.0001060146545207,-0.6384679428184552,69
joint_rf,SWB_avg,iPron,0.0005434848106886,-3.131181292013528e-05,-0.5890585475155926,73
joint_rf,SWB_avg,Verb,0.0004240906874866,-0.0001653978343049,-0.0080389402026446,86
joint_rf,SWB_avg,AuxVerb,0.0004267925611886,2.8971410228711136e-05,0.6167054658549469,85
joint_rf,SWB_avg,Adverb,0.0001160419266509,1.8609362078592204e-05,-0.0632038684501422,120
joint_rf,SWB_avg,Preps,0.0004111539986668,-3.833999347399127e-05,0.6557711916031833,88
